placeholder,wordNumber,tocflLevel,wordSimplified,wordTraditional,wordPinyin,wordType,wordTranslation
,,5,污染/污染,汙染/污染,wūrǎn,(N),pollution/pollution
,,5,无比,無比,wúbǐ ,(VS),extremely
,,5,无线电,無線電,wúxiàndiàn ,(N),wireless electricity
,,5,无形,無形,wúxíng,(VS),invisible
,,5,无疑,無疑,wúyí ,(Adv),undoubtedly
,,5,五金,五金,wŭjīn ,(N),hardware
,,5,武力,武力,wŭlì ,(N),force
,,5,武士,武士,wŭshì ,(N),warrior
,,5,武装,武裝,wŭzhuāng ,(VA),armed
,,5,侮辱,侮辱,wŭrù ,(VA),insult
,,5,物产,物產,wùchăn ,(N),product
,,5,物品,物品,wùpǐn ,(N),thing
,,5,物体,物體,wùtǐ ,(N),object
,,5,物资,物資,wùzī ,(N),material
,,5,误差,誤差,wùchā,(N),error
,,5,误解,誤解,wùjiě ,(VS),misunderstanding
,,5,务实,務實,wùshí ,(VS),pragmatic
,,5,西服,西服,xīfú ,(N),suit
,,5,西洋,西洋,xīyáng ,(N),west
,,5,西医,西醫,xīyī ,(N),western medicine
,,5,溪流,溪流,xīliú ,(N),stream
,,5,席,席,xí ,(M),seat
,,5,席位,席位,xíwèi ,(N),seat
,,5,锡,錫,xí ,(N),tin
,,5,袭击,襲擊,xíjí ,(VA),attack
,,5,昔日,昔日,xírì  ,(N),past
,,5,习题,習題,xítí ,(N),exercise
,,5,洗礼,洗禮,xǐlǐ ,(N),baptism
,,5,喜气,喜氣,xǐqì ,(N),joyful
,,5,喜悦,喜悅,xǐyuè ,(VS),joy
,,5,系,系,xì,(N),system
,,5,戏曲,戲曲,xìqŭ ,(N),drama
,,5,瑕疵,瑕疵,xiácī ,(N),flaw
,,5,峡谷,峽谷,xiágŭ ,(N),canyon
,,5,狭小,狹小,xiáxiăo ,(VS),narrow
,,5,狭窄,狹窄,xiázhăi ,(VS),narrow
,,5,下笔,下筆,xiàbǐ ,(VA),push
,,5,下跌,下跌,xiàdié ,(VS),decline
,,5,下滑,下滑,xiàhuá,(VA),decline
,,5,下列,下列,xiàliè ,(VS),the following
,,5,下水,下水,xiàshuǐ ,(VA),launch
,,5,下水道,下水道,xiàshuǐdào ,(N),sewer
,,5,下旬,下旬,xiàxún ,(N),late
,,5,掀,掀,xiān ,(VA),lift
,,5,仙丹,仙丹,xiāndān ,(N),xian dan
,,5,先后,先後,xiānhòu ,(N),successfully
,,5,先进,先進,xiānjìn ,(N),advanced
,,5,先驱,先驅,xiānqū ,(N),pioneer
,,5,先天,先天,xiāntiān ,(VS),innate
,,5,鲜明,鮮明,xiānmíng ,(VS),vivid
,,5,鲜艶/艳,鮮艶/豔,xiānyàn ,(VS),fresh
,,5,纤维,纖維,xiānwéi ,(N),fiber
,,5,嫌疑,嫌疑,xiányí ,(N),suspect
,,5,显现,顯現,xiănxiàn ,(VS),appear
,,5,限,限,xiàn ,(VS),limit
,,5,限度,限度,xiàndù ,(N),limit
,,5,宪法,憲法,xiànfă ,(N),constitution
,,5,线路,線路,xiànlù ,(N),line
,,5,陷入,陷入,xiànrù ,(VA),fall into
,,5,献身,獻身,xiànshēn ,(VA),dedication
,,5,现今,現今,xiànjīn,(N),now
,,5,现行,現行,xiànxíng ,(VS),in force
,,5,现状,現狀,xiànzhuàng ,(N),status quo
,,5,相传,相傳,xiāngchuán ,(VA),pass on
,,5,相仿,相仿,xiāngfăng ,(VS),similar
,,5,相符,相符,xiāngfú ,(VS),match
,,5,相继,相繼,xiāngjì ,(Adv),one after another
,,5,相配,相配,xiāngpèi ,(VS),match
,,5,乡土,鄉土,xiāngtŭ ,(VS),local
,,5,香皂,香皂,xiāngzào ,(N),soap
,,5,镶,鑲,xiāng ,(VA),set
,,5,想开,想開,xiăngkāi ,(VS),want to open
,,5,响亮,響亮,xiăngliàng ,(VS),loud
,,5,向,向,xiàng ,(Adv),towards
,,5,项,項,xiàng ,(M),item
,,5,向导,嚮導,xiàngdăo ,(N),guide
,,5,向往,嚮往,xiàngwăng ,(VS),longing
,,5,象征,象徵,xiàngzhēng ,(N),symbol
,,5,象征,象徵,xiàngzhēng ,(VS),symbol
,,5,消毒,消毒,xiāodú ,(VA),disinfect
,,5,消防,消防,xiāofáng ,(VS),firefighting
,,5,消耗,消耗,xiāohào ,(VA),consume
,,5,消遣,消遣,xiāoqiăn ,(N),pastime
,,5,消遣,消遣,xiāoqiăn ,(VA),pastime
,,5,潇洒,瀟灑,xiāosă ,(VS),dazzling
,,5,逍遥,逍遙,xiāoyáo ,(VS),gallery
,,5,小贩,小販,xiăofàn ,(N),hawker
,,5,小伙/伙子,小伙/夥子,xiăohuǒzi ,(N),guy/guy
,,5,效法,效法,xiàofă ,(VA),resolve
,,5,效劳,效勞,xiàoláo ,(VA),serve
,,5,效力,效力,xiàolì ,(N),be effective
,,5,效忠,效忠,xiàozhōng ,(VA),loyalty
,,5,笑嘻嘻,笑嘻嘻,xiàoxīxī ,(VA),smiling
,,5,孝子,孝子,xiàozǐ ,(N),filial piety
,,5,协办,協辦,xiébàn ,(VA),co -organize
,,5,协议,協定,xiédìng ,(VA),agreement
,,5,协会,協會,xiéhuì ,(N),association
,,5,协商,協商,xiéshāng ,(VA),negotiate
,,5,协调,協調,xiétiáo ,(VA),coordination
,,5,协调,協調,xiétiáo ,(VS),coordination
,,5,协议,協議,xiéyì ,(N),protocol
,,5,协议,協議,xiéyì ,(VA),protocol
,,5,血汗,血汗,xiěhàn ,(N),sweaty
,,5,血迹,血跡,xiějī ,(N),blood stain
,,5,血压,血壓,xiěyā ,(N),blood pressure
,,5,写实,寫實,xiěshí ,(VS),realistic
,,5,写作,寫作,xiězuò ,(VA),writing
,,5,泄气,洩氣,xièqì ,(VS),discouraged
,,5,心爱,心愛,xīnài ,(VS),beloved
,,5,心软,心軟,xīnruăn ,(VS),soft -hearted
,,5,心事,心事,xīnshì ,(N),mind
,,5,心思,心思,xīnsī ,(N),thought
,,5,心酸,心酸,xīnsuān ,(VS),sadness
,,5,心态,心態,xīntài ,(N),mentality
,,5,心疼,心疼,xīnténg ,(VS),distressed
,,5,心胸,心胸,xīnxiōng ,(N),heart
,,5,辛勤,辛勤,xīnqín ,(VS),hard -working
,,5,辛酸,辛酸,xīnsuān ,(VS),bitter
,,5,新潮,新潮,xīncháo ,(VS),trendy
,,5,新手,新手,xīnshǒu ,(N),novice
,,5,新颖,新穎,xīnyǐng ,(VS),novel
,,5,信赖,信賴,xìnlài ,(VS),trust
,,5,信念,信念,xìnniàn ,(N),belief
,,5,信徒,信徒,xìntú ,(N),believer
,,5,信息,信息,xìnxí ,(N),information
,,5,星辰,星辰,xīngchén ,(N),stars
,,5,星座,星座,xīngzuò ,(N),constellation
,,5,兴建,興建,xīngjiàn,(VA),build
,,5,兴隆,興隆,xīnglóng ,(VS),flourish
,,5,兴起,興起,xīngqǐ ,(VA),rise
,,5,行善,行善,xíngshàn ,(VA),do good deeds
,,5,行使,行使,xíngshǐ ,(VA),exercise
,,5,行星,行星,xíngxīng ,(N),planet
,,5,行政,行政,xíngzhèng ,(N),administrative
,,5,刑事,刑事,xíngshì ,(N),criminal
,,5,形势,形勢,xíngshì ,(N),situation
,,5,形态,形態,xíngtài ,(N),form
,,5,形体,形體,xíngtǐ ,(N),body
,,5,形形色色,形形色色,xíngxíngsèsè ,(VS),all kinds
,,5,型态,型態,xíngtài ,(N),format
,,5,性,性,xìng,(N),sex
,,5,性能,性能,xìngnéng ,(N),performance
,,5,性情,性情,xìngqíng ,(N),temperament
,,5,兴致,興致,xìngzhì ,(N),interest
,,5,胸,胸,xiōng ,(N),chest
,,5,胸口,胸口,xiōngkǒu ,(N),chest
,,5,修补,修補,xiūbŭ ,(VA),repair
,,5,修订,修訂,xiūdìng ,(VA),revise
,,5,修建,修建,xiūjiàn ,(VA),build
,,5,修女,修女,xiūnǚ ,(N),nun
,,5,修养,修養,xiūyăng ,(N),training
,,5,修筑,修築,xiūzhú ,(VA),build
,,5,绣,繡,xiù ,(VA),embroidery
,,5,须,須,xū ,(Adv),beard
,,5,虚拟,虛擬,xūnǐ ,(VA),virtual
,,5,虚心,虛心,xūxīn ,(VS),virtue
,,5,许,許,xŭ,(N),may
,,5,许多,許多,xŭduō ,(Adv),many
,,5,许久,許久,xŭjiŭ ,(N),for a long time
,,5,许可,許可,xŭkě ,(VA),license
,,5,酗酒,酗酒,xùjiŭ ,(VS),alcoholism
,,5,序幕,序幕,xùmù ,(N),prelude
,,5,叙述,敘述,xùshù ,(VA),narrate
,,5,宣称,宣稱,xuānchēng ,(VA),claim
,,5,宣告,宣告,xuāngào ,(VA),proclaim
,,5,宣示,宣示,xuānshì ,(VA),declare
,,5,宣誓,宣誓,xuānshì ,(VA),oath
,,5,宣言,宣言,xuānyán ,(N),declaration
,,5,宣扬,宣揚,xuānyáng ,(VA),preach
,,5,旋律,旋律,xuánlǜ,(N),melody
,,5,旋转,旋轉,xuánzhuăn ,(VA),rotate
,,5,悬殊,懸殊,xuánshū ,(VS),disparity
,,5,悬崖,懸崖,xuányái ,(N),cliff
,,5,选拔,選拔,xuănbá ,(VA),select
,,5,选购,選購,xuăngòu ,(VA),choose
,,5,选民,選民,xuănmín ,(N),voter
,,5,选票,選票,xuănpiào ,(N),vote
,,5,选修,選修,xuănxiū ,(VA),elective
,,5,学分,學分,xuéfēn ,(N),credit
,,5,学科,學科,xuékē ,(N),subject
,,5,学年,學年,xuénián ,(N),school year
,,5,学识,學識,xuéshì ,(N),knowledge
,,5,学说,學說,xuéshuō ,(N),theory
,,5,学徒,學徒,xuétú ,(N),apprentice
,,5,学员,學員,xuéyuán ,(N),student
,,5,学制,學制,xuézhì ,(N),academic system
,,5,雪人,雪人,xuěrén ,(N),snowman
,,5,削弱,削弱,xuèruò ,(VA),weaken
,,5,循环,循環,xúnhuán ,(N),cycle
,,5,巡逻,巡邏,xúnluó ,(VA),patrol
,,5,巡视,巡視,xúnshì ,(VA),inspect
,,5,询问,詢問,xúnwèn ,(VA),ask
,,5,训,訓,xùn ,(VA),train
,,5,押,押,yā ,(VA),pledge
,,5,鸦片,鴉片,yāpiàn ,(N),opium
,,5,压岁钱,壓歲錢,yāsuìqián ,(N),new year's money
,,5,压缩,壓縮,yāsuō ,(VA),compression
,,5,压制,壓制,yāzhì ,(VA),suppress
,,5,牙科,牙科,yákē ,(N),dental
,,5,芽,芽,yá ,(N),bud
,,5,哑,啞,yă ,(VS),dumb
,,5,亚军,亞軍,yàjūn ,(N),runner up
,,5,亚洲,亞洲,yàzhōu,(N),asia
,,5,淹,淹,yān ,(VA),flood
,,5,研究所,研究所,yánjiùsuǒ,(N),graduate school
,,5,言论,言論,yánlùn ,(N),remark
,,5,岩石,岩石,yánshí ,(N),rock
,,5,延迟,延遲,yánchí ,(VS),delay
,,5,延伸,延伸,yánshēn ,(VS),extend
,,5,延误,延誤,yánwù ,(VS),delay
,,5,延续,延續,yánxù ,(VS),continue
,,5,沿海,沿海,yánhăi ,(N),coastal
,,5,沿途,沿途,yántú ,(N),along the way
,,5,沿袭,沿襲,yánxí ,(VS),strike
,,5,沿用,沿用,yányòng ,(VA),use
,,5,严禁,嚴禁,yánjìn ,(VA),prohibit
,,5,严厉,嚴厲,yánlì ,(VS),severe
,,5,严密,嚴密,yánmì ,(VS),tight
,,5,演变,演變,yănbiàn ,(VS),evolve
,,5,演讲,演講,yǎnjiǎng,(N),speech
,,5,演说,演說,yănshuō ,(N),speech
,,5,演习,演習,yănxí ,(VA),exercise
,,5,眼界,眼界,yănjiè ,(N),vision
,,5,眼看,眼看,yănkàn ,(VA),look at
,,5,衍生,衍生,yănshēng ,(VA),derivative
,,5,燕窝,燕窩,yànwō ,(N),bird's nest
,,5,燕子,燕子,yànzi ,(N),swallow
,,5,央求,央求,yāngqiú ,(VA),ask for
,,5,仰,仰,yăng ,(VA),lean
,,5,仰慕,仰慕,yăngmù ,(VS),admire
,,5,养分,養分,yăngfèn  ,(N),nutrient
,,5,养老,養老,yănglăo ,(VS),pension
,,5,养育,養育,yǎngyù,(VA),raise
,,5,邀,邀,yāo ,(VA),invite
,,5,窑,窯,yáo ,(N),kiln
,,5,摇晃,搖晃,yáohuang ,(VA),shake
,,5,谣言,謠言,yáoyán ,(N),rumor
,,5,遥远,遙遠,yáoyuăn ,(VS),distant
,,5,要点,要點,yàodiăn ,(N),point
,,5,要犯,要犯,yàofàn ,(N),criminal
,,5,药品,藥品,yàopǐn ,(N),drug
,,5,叶,葉,yè ,(M),leaf
,,5,业绩,業績,yèjī ,(N),performance
,,5,依,依,yī ,(Prep),according to
,,5,依旧,依舊,yījiù ,(Adv),still
,,5,依据,依據,yījù ,(Prep),in accordance with
,,5,依赖,依賴,yīlài ,(VS),rely
,,5,依照,依照,yīzhào ,(Prep),according to
,,5,医疗,醫療,yīliáo ,(VA),medical care
,,5,医疗,醫療,yīliáo,(N),medical care
,,5,医术,醫術,yīshù ,(N),medical skills
,,5,医药,醫藥,yīyào ,(N),medicine
,,5,一定,一定,yīdìng,(VS),must
,,5,一道,一道,yídào ,(Adv),one by one
,,5,一度,一度,yídù ,(Adv),one time
,,5,一概,一概,yígài ,(Adv),roughly
,,5,一贯,一貫,yíguàn ,(VS),consistency
,,5,一律,一律,yílǜ,(Adv),all
,,5,一味,一味,yíwèi ,(Adv),blindly
,,5,咦,咦,yí ,(VS),huh
,,5,仪表,儀表,yíbiăo ,(N),meter
,,5,遗产,遺產,yíchăn ,(N),heritage
,,5,遗传,遺傳,yíchuán ,(VS),inheritance
,,5,遗憾,遺憾,yíhàn ,(VS),pity
,,5,遗留,遺留,yíliú ,(VA),leave
,,5,遗弃,遺棄,yíqì ,(VA),abandon
,,5,遗体,遺體,yítǐ ,(N),remains
,,5,遗忘,遺忘,yíwàng ,(VS),forgotten
,,5,遗志,遺志,yízhì ,(N),will
,,5,遗址,遺址,yízhǐ ,(N),site
,,5,疑虑,疑慮,yílǜ,(N),doubt
,,5,移植,移植,yízhí ,(VA),transplant
,,5,倚,倚,yǐ ,(VA),lean on
,,5,以至/致(于),以至/致(於),yǐzhì(yú)  ,(Conj),to the extent that/resulting in
,,5,亦,亦,yì ,(Conj),as well as
,,5,亦,亦,yì ,(Adv),as well as
,,5,一连串,一連串,yìliánchuàn ,(VS),series
,,5,一流,一流,yìliú ,(VS),first -class
,,5,一如,一如,yìrú ,(Prep),as if
,,5,一心,一心,yìxīn ,(Adv),one heart
,,5,液体,液體,yètǐ,(N),liquid
,,5,抑制,抑制,yìzhì ,(VA),inhibition
,,5,意识到,意識到,yìshìdào ,(VS),aware
,,5,意图,意圖,yìtú ,(N),intention
,,5,意味,意味,yìwèi ,(VS),meaning
,,5,毅力,毅力,yìlì ,(N),will
,,5,翌日,翌日,yìrì ,(N),the next day
,,5,异常,異常,yìcháng ,(VS),abnormal
,,5,异乡,異鄉,yìxiāng ,(N),foreign land
,,5,议定,議定,yìdìng ,(VA),assign
,,5,议论,議論,yìlùn ,(VA),discussion
,,5,议题,議題,yìtí ,(N),issue
,,5,议员,議員,yìyuán ,(N),parliament
,,5,音,音,yīn,(N),sound
,,5,因果,因果,yīnguǒ ,(N),cause and effect
,,5,阴谋,陰謀,yīnmóu ,(N),conspiracy
,,5,阴影,陰影,yīnyǐng,(N),shadow
,,5,银幕,銀幕,yínmù,(N),screen
,,5,银色,銀色,yínsè ,(N),silver
,,5,银子,銀子,yínzi ,(N),silver
,,5,引,引,yǐn ,(VA),lead
,,5,引导,引導,yǐndăo ,(VA),guide
,,5,引进,引進,yǐnjìn ,(VA),introduce
,,5,引擎,引擎,yǐnqíng ,(N),engine
,,5,隐藏,隱藏,yǐncáng ,(VA),hide
,,5,隐士,隱士,yǐnshì ,(N),hermit
,,5,隐约,隱約,yǐnyuē ,(Adv),faint
,,5,印证,印證,yìnzhèng ,(VA),prove
,,5,樱桃,櫻桃,yīngtáo ,(N),cherry
,,5,英勇,英勇,yīngyǒng ,(VS),heroic
,,5,英语,英語,yīngyǔ,(N),english
,,5,应,應,yīng ,(Prep),answer
,,5,应,應,yīng ,(VA),answer
,,5,鹰,鷹,yīng  ,(N),eagle
,,5,营地,營地,yíngdì ,(N),camp
,,5,营造,營造,yíngzào ,(VA),build
,,5,迎,迎,yíng ,(VA),welcome
,,5,迎合,迎合,yínghé ,(VS),cater
,,5,影射,影射,yǐngshè ,(VS),reflect
,,5,硬,硬,yìng ,(Adv),hard
,,5,硬件,硬體,yìngtǐ,(N),hardware
,,5,应变,應變,yìngbiàn ,(VA),strain
,,5,应酬,應酬,yìngchóu ,(VA),entertainment
,,5,应急,應急,yìngjí ,(VS),urgent
,,5,应验,應驗,yìngyàn ,(VS),fulfill
,,5,应征,應徵,yìngzhēng ,(VA),apply
,,5,唷,唷,yō ,(P),oh/wow/hey
,,5,涌,湧,yǒng ,(VA),surge
,,5,踊跃,踴躍,yǒngyuè ,(VS),actively
,,5,用户,用戶,yònghù ,(N),user
,,5,用途,用途,yòngtú ,(N),use
,,5,用心,用心,yòngxīn ,(N),attentive
,,5,悠久,悠久,yōujiŭ ,(VS),long
,,5,悠闲,悠閒,yōuxián ,(VS),laid back
,,5,优待,優待,yōudài ,(VA),special treatment
,,5,优势,優勢,yōushì ,(N),advantage
,,5,优先,優先,yōuxiān ,(Adv),priority
,,5,优异,優異,yōuyì ,(VS),pretty
,,5,铀,鈾,yóu ,(N),uranium
,,5,由来,由來,yóulái ,(N),origin
,,5,游览,遊覽,yóulăn ,(VA),tour
,,5,油田,油田,yóutián ,(N),oilfield
,,5,油条,油條,yóutiáo ,(N),fritter
,,5,友爱,友愛,yǒuài ,(VS),friendly
,,5,有机,有機,yǒujī ,(VS),organic
,,5,有理,有理,yǒulǐ ,(VS),rational
,,5,有所,有所,yǒusuǒ,(VS),some
,,5,有为,有為,yǒuwéi ,(VS),promising
,,5,有限,有限,yǒuxiàn ,(VS),limited
,,5,有形,有形,yǒuxíng ,(VS),tangible
,,5,有心人,有心人,yǒuxīnrén ,(N),careless
,,5,有益,有益,yǒuyì ,(VS),beneficial
,,5,有意,有意,yǒuyì ,(VS),intentionally
,,5,有缘,有緣,yǒuyuán ,(VS),have a destiny
,,5,诱惑,誘惑,yòuhuò,(VA),lure
,,5,幼稚,幼稚,yòuzhì ,(VS),childish
,,5,于,于,yú ,(Prep),at
,,5,于,於,yú ,(Prep),at
,,5,逾,逾,yú ,(VS),exceed
,,5,余,餘,yú ,(N),remain
,,5,余,餘,yú ,(VS),remain
,,5,愚蠢,愚蠢,yúchŭn ,(VS),madness
,,5,舆论,輿論,yúlùn ,(N),public opinion
,,5,渔民,漁民,yúmín ,(N),fisherman
,,5,予,予,yŭ ,(VA),give
,,5,予以,予以,yŭyǐ ,(VA),give
,,5,与会,與會,yŭhuì ,(VA),meet
,,5,雨季,雨季,yŭjì ,(N),rainy season
,,5,语文,語文,yŭwén ,(N),language
,,5,宇宙,宇宙,yŭzhòu ,(N),universe
,,5,愈,愈,yù,(Adv),heal
,,5,玉器,玉器,yùqì ,(N),jade ware
,,5,预测,預測,yùcè ,(VA),predict
,,5,预防,預防,yùfáng ,(VA),prevention
,,5,预告,預告,yùgào ,(VA),preview
,,5,预估,預估,yùgū ,(VA),predict
,,5,预赛,預賽,yùsài ,(N),preliminaries
,,5,预约,預約,yùyuē ,(VA),reserve
,,5,寓言,寓言,yùyán ,(N),fable
,,5,园林,園林,yuánlín ,(N),garden
,,5,元气,元氣,yuánqì ,(N),vitality
,,5,元首,元首,yuánshǒu ,(N),head
,,5,元素,元素,yuánsù ,(N),element
,,5,原,原,yuán ,(Adv),original
,,5,原本,原本,yuánběn,(Adv),original
,,5,原形,原形,yuánxíng ,(N),original shape
,,5,原野,原野,yuányě ,(N),outdoor
,,5,原状,原狀,yuánzhuàng ,(N),original state
,,5,原住民,原住民,yuánzhùmín,(N),native
,,5,原子,原子,yuánzǐ  ,(N),atom
,,5,原子弹,原子彈,yuánzǐdàn ,(N),atomic bomb
,,5,援助,援助,yuánzhù ,(VA),assistance
,,5,远景,遠景,yuănjǐng ,(N),vision
,,5,怨,怨,yuàn ,(VS),blame
,,5,约束,約束,yuēshù ,(VA),promise
,,5,跃,躍,yuè ,(VA),jump
,,5,乐队,樂隊,yuèduì ,(N),band
,,5,月台,月台,yuètái ,(N),platform
,,5,运,運,yùn,(VA),luck
,,5,运行,運行,yùnxíng ,(VA),run
,,5,孕妇,孕婦,yùnfù ,(N),pregnant woman
,,5,酝酿,醞釀,yùnniàng ,(VA),brew
,,5,栽,栽,zāi ,(VA),plant
,,5,灾祸,災禍,zāihuò ,(N),disaster
,,5,灾情,災情,zāiqíng ,(N),disaster
,,5,在场,在場,zàichăng ,(VA),be present
,,5,在世,在世,zàishì ,(VS),living
,,5,在座,在座,zàizuò ,(VA),be present
,,5,再三,再三,zàisān ,(Adv),repeatedly
,,5,再生,再生,zàishēng ,(VS),reproduction
,,5,咱,咱,zán ,(N),we
,,5,赞助,贊助,zànzhù ,(VA),sponsor
,,5,赞叹/叹,讚嘆/歎,zàntàn ,(VA),praise
,,5,赃物,贓物,zāngwù ,(N),swag
,,5,遭,遭,zāo ,(Prep),suffer
,,5,遭,遭,zāo ,(VS),suffer
,,5,遭,遭,zāo ,(M),suffer
,,5,遭遇,遭遇,zāoyù,(VS),encounter
,,5,造反,造反,zàofăn ,(VA),rebel
,,5,造化,造化,zàohuà ,(N),good fortune
,,5,造物主,造物主,zàowùzhŭ ,(N),creator
,,5,造型,造型,zàoxíng ,(N),modeling
,,5,责备,責備,zébèi ,(VA),blame
,,5,增进,增進,zēngjìn ,(VA),enhance
,,5,增强,增強,zēngqiáng ,(VS),enhance
,,5,增值,增值,zēngzhí,(VS),value -added
,,5,赠,贈,zèng ,(VA),give
,,5,扎,扎,zhā,(VA),tie
,,5,炸药,炸藥,zhàyào,(N),explosive
,,5,沾,沾,zhān ,(VA),stretch
,,5,盏,盞,zhăn ,(M),cup
,,5,展望,展望,zhănwàng ,(VS),outlook
,,5,展现,展現,zhănxiàn ,(VA),show
,,5,崭新,嶄新,zhănxīn ,(VS),brand new
,,5,占/占据,占/佔據,zhànjù ,(VA),occupy
,,5,占/占领,占/佔領,zhànlǐng ,(VA),occupy
,,5,颤抖,顫抖,zhàndǒu ,(VA),trembling
,,5,战火,戰火,zhànhuǒ ,(N),warfare
,,5,战机,戰機,zhànjī ,(N),fighter
,,5,战乱,戰亂,zhànluàn ,(N),war
,,5,战略,戰略,zhànlüè ,(N),strategy
,,5,战胜,戰勝,zhànshèng ,(VA),defeat
,,5,战士,戰士,zhànshì ,(N),warrior
,,5,战术,戰術,zhànshù ,(N),tactics
,,5,战线,戰線,zhànxiàn ,(N),front
,,5,战友,戰友,zhànyǒu ,(N),comrade
,,5,战战兢兢,戰戰兢兢,zhànzhànjīngjīng ,(VS),trembling
,,5,张开,張開,zhāngkāi ,(VA),open up
,,5,张贴,張貼,zhāngtiē ,(VA),post
,,5,长子,長子,zhǎngzǐ,(N),eldest son
,,5,帐篷,帳篷,zhàngpéng ,(N),tent
,,5,丈,丈,zhàng ,(M),height
,,5,朝气,朝氣,zhāoqì ,(N),vitality
,,5,着想,著想,zháoxiăng ,(VS),think
,,5,找寻,找尋,zhăoxún ,(VA),look for
,,5,沼泽,沼澤,zhăozé ,(N),swamp
,,5,召集,召集,zhàojí ,(VA),convene
,,5,照例,照例,zhàolì ,(Adv),as usual
,,5,照耀,照耀,zhàoyào ,(VA),shine
,,5,遮,遮,zhē ,(VA),cover
,,5,遮蔽,遮蔽,zhēbì ,(VA),cover
,,5,折腾,折騰,zhēténg ,(VA),toss
,,5,针灸,針灸,zhēnjiŭ ,(VA),acupuncture
,,5,真情,真情,zhēnqíng ,(N),truth
,,5,诊断,診斷,zhěnduàn ,(VA),diagnosis
,,5,诊所,診所,zhěnsuǒ ,(N),clinic
,,5,镇定,鎮定,zhèndìng ,(VS),calm
,,5,镇压,鎮壓,zhènyā ,(VA),suppress
,,5,振动,振動,zhèndòng ,(VA),vibration
,,5,震惊,震驚,zhènjīng ,(VS),shock
,,5,阵营,陣營,zhènyíng ,(N),camp
,,5,蒸,蒸,zhēng ,(VA),steam
,,5,蒸发,蒸發,zhēngfā ,(VA),evaporation
,,5,蒸气,蒸氣,zhēngqì ,(N),steam
,,5,争辩,爭辯,zhēngbiàn ,(VA),argue
,,5,争夺,爭奪,zhēngduó ,(VA),compete
,,5,争论,爭論,zhēnglùn ,(N),debate
,,5,争气,爭氣,zhēngqì ,(VS),fight
,,5,争议,爭議,zhēngyì ,(N),dispute
,,5,征收,徵收,zhēngshōu ,(VA),collection
,,5,挣扎,掙扎,zhēngzhá ,(VA),struggle
,,5,整,整,zhěng ,(VS),all
,,5,整顿,整頓,zhěngdùn ,(VA),rectify
,,5,整体,整體,zhěngtǐ ,(N),overall
,,5,整整,整整,zhěngzhěng ,(Adv),full
,,5,正当,正當,zhèngdāng ,(VS),proper
,,5,正面,正面,zhèngmiàn ,(Adv),front
,,5,正统,正統,zhèngtǒng ,(N),orthodox
,,5,正义,正義,zhèngyì ,(N),justice
,,5,政绩,政績,zhèngjī ,(N),political achievement
,,5,政见,政見,zhèngjiàn ,(N),politics
,,5,政权,政權,zhèngquán ,(N),regime
,,5,证券,證券,zhèngquàn ,(N),securities
,,5,证人,證人,zhèngrén ,(N),witness
,,5,挣,掙,zhèng,(VA),earn
,,5,之内,之內,zhīnèi ,(N),within
,,5,之所以,之所以,zhīsuǒyǐ,(Conj),why
,,5,支撑,支撐,zhīchēng ,(VA),support
,,5,支付,支付,zhīfù ,(VA),pay
,,5,支配,支配,zhīpèi ,(VA),rule
,,5,支应,支應,zhīyìng,(VA),cope
,,5,知足,知足,zhīzú ,(VS),contented
,,5,脂肪,脂肪,zhīfáng ,(N),fat
,,5,织,織,zhī ,(VA),woven
,,5,直径,直徑,zhíjìng ,(N),diameter
,,5,值班,值班,zhíbān ,(VA),duty
,,5,值钱,值錢,zhíqián ,(VS),valuable
,,5,殖民,殖民,zhímín ,(VA),colonial
,,5,质量,質量,zhíliàng ,(N),quality
,,5,质疑,質疑,zhíyí ,(VA),question
,,5,职务,職務,zhíwù ,(N),position
,,5,职责,職責,zhízé ,(N),duty
,,5,执照,執照,zhízhào ,(N),license
,,5,执政,執政,zhízhèng ,(VA),ruling
,,5,执着,執著,zhízhuó,(VS),attach
,,5,止,止,zhĭ,(N),end
,,5,只得,只得,zhǐděi,(Adv),be
,,5,指标,指標,zhǐbiāo ,(N),index
,,5,指点,指點,zhǐdiăn ,(VA),advice
,,5,指挥,指揮,zhǐhuī ,(N),command
,,5,指挥,指揮,zhǐhuī ,(VA),command
,,5,指控,指控,zhǐkòng ,(VA),accommodate
,,5,指南针,指南針,zhǐnánzhēn ,(N),compass
,,5,指数,指數,zhǐshù ,(N),index
,,5,指头,指頭,zhǐtou,(N),finger
,,5,指望,指望,zhǐwàng ,(VS),hope
,,5,指纹,指紋,zhǐwén ,(N),fingerprint
,,5,指引,指引,zhǐyǐn ,(VA),guidance
,,5,指正,指正,zhǐzhèng ,(VA),correct
,,5,至,至,zhì,(Conj),to
,,5,至,至,zhì ,(Prep),to
,,5,至今,至今,zhìjīn ,(Adv),to date
,,5,治安,治安,zhìān ,(N),law and order
,,5,治本,治本,zhìběn ,(VA),cure
,,5,治标,治標,zhìbiāo ,(VA),cure
,,5,治理,治理,zhìlǐ ,(VA),govern
,,5,治疗,治療,zhìliáo ,(VA),treat
,,5,志趣,志趣,zhìqù ,(N),inclination
,,5,志向,志向,zhìxiàng ,(N),intention
,,5,致词,致詞,zhìcí ,(VA),give a speech
,,5,致富,致富,zhìfù ,(VS),get rich
,,5,致力,致力,zhìlì ,(VS),be committed
,,5,致命,致命,zhìmìng ,(VS),fatal
